6765.30126953125,-8179.9375,-62.438751220703125,6765.12109375,-8180.0224609375,-62.444671630859375
6764.75830078125,-8180.19140625,-62.455501556396484,6764.578125,-8180.27587890625,-62.461421966552734
6764.21533203125,-8180.44580078125,-62.467254638671875,6764.0341796875,-8180.52978515625,-62.46717071533203
6763.67236328125,-8180.69873046875,-62.466007232666016,6763.4912109375,-8180.7841796875,-62.46592330932617
6763.12841796875,-8180.953125,-62.46475601196289,6762.9482421875,-8181.037109375,-62.46467590332031
6762.76708984375,-8181.12255859375,-62.46459197998047,6762.58544921875,-8181.20703125,-62.464508056640625
6762.04248046875,-8181.46142578125,-62.463260650634766,6761.861328125,-8181.5458984375,-62.46217727661133
6761.49951171875,-8181.71435546875,-62.462013244628906,6761.318359375,-8181.7998046875,-62.46192932128906
6760.775390625,-8182.05322265625,-62.4606819152832,6760.59375,-8182.138671875,-62.460601806640625
6760.05078125,-8182.3916015625,-62.4593505859375,6759.86962890625,-8182.47705078125,-62.45927047729492
6759.14501953125,-8182.8154296875,-62.456939697265625,6758.9638671875,-8182.89990234375,-62.45685577392578
6758.78271484375,-8182.984375,-62.455772399902344,6758.60693359375,-8183.0654296875,-62.45369338989258
6756.7587890625,-8182.26904296875,-62.47270584106445,6756.5771484375,-8182.35302734375,-62.47362518310547
6755.85205078125,-8182.68994140625,-62.477291107177734,6755.6708984375,-8182.7744140625,-62.478206634521484
6754.9453125,-8183.11083984375,-62.48187255859375,6754.76416015625,-8183.1953125,-62.4827880859375
6753.857421875,-8183.615234375,-62.48737335205078,6753.67578125,-8183.69970703125,-62.489288330078125
6752.95068359375,-8184.0361328125,-62.49295425415039,6752.76904296875,-8184.12060546875,-62.493873596191406
6751.8623046875,-8184.54052734375,-62.49845504760742,6751.68115234375,-8184.625,-62.49937057495117
6750.95556640625,-8184.96142578125,-62.50103759765625,6750.7744140625,-8185.0458984375,-62.49995422363281
6750.0498046875,-8185.38232421875,-62.49662399291992,6749.86865234375,-8185.466796875,-62.49454116821289
6748.9619140625,-8185.8876953125,-62.487125396728516,6748.78076171875,-8185.97216796875,-62.485042572021484
6748.05517578125,-8186.30908203125,-62.47871017456055,6747.8740234375,-8186.39306640625,-62.47762680053711
6747.1494140625,-8186.73095703125,-62.47129440307617,6746.96826171875,-8186.814453125,-62.470211029052734
6746.77294921875,-8188.59228515625,-62.4193000793457,6746.591796875,-8188.6767578125,-62.418216705322266
6745.8662109375,-8189.01318359375,-62.4158821105957,6745.68505859375,-8189.0966796875,-62.414798736572266
6744.95947265625,-8189.43310546875,-62.41246795654297,6744.7783203125,-8189.517578125,-62.41138458251953
6744.052734375,-8189.8544921875,-62.409053802490234,6743.87255859375,-8189.939453125,-62.408973693847656
6743.1484375,-8190.2783203125,-62.40764236450195,6742.9677734375,-8190.36572265625,-62.40956497192383
6742.25,-8190.71728515625,-62.41826248168945,6742.0703125,-8190.80419921875,-62.42018508911133
6741.17431640625,-8191.2470703125,-62.42780685424805,6740.9970703125,-8191.33837890625,-62.427738189697266
6740.2861328125,-8191.70556640625,-62.42546463012695,6740.10888671875,-8191.79833984375,-62.42539596557617
6739.57666015625,-8192.07421875,-62.42218780517578,6739.40869140625,-8192.18359375,-62.419151306152344
6738.57958984375,-8192.7392578125,-62.40499496459961,6738.419921875,-8192.859375,-62.40398025512695
6737.93994140625,-8193.2177734375,-62.39993667602539,6737.787109375,-8193.3466796875,-62.400943756103516
6737.037109375,-8194.0068359375,-62.40400314331055,6736.8974609375,-8194.1494140625,-62.40403747558594
6736.22705078125,-8194.8896484375,-62.40128707885742,6736.10107421875,-8195.044921875,-62.40035629272461
6735.623046875,-8195.6845703125,-62.39967727661133,6735.51025390625,-8195.849609375,-62.39876937866211
6735.0693359375,-8196.515625,-62.39816665649414,6734.96142578125,-8196.68359375,-62.39826965332031
6734.57177734375,-8197.3798828125,-62.40275573730469,6734.48388671875,-8197.560546875,-62.40489959716797
6734.15185546875,-8198.2861328125,-62.404483795166016,6734.0732421875,-8198.470703125,-62.401641845703125
6733.77734375,-8199.212890625,-62.39628601074219,6733.7080078125,-8199.400390625,-62.39545822143555
6733.39501953125,-8200.3486328125,-62.40835189819336,6733.3359375,-8200.5400390625,-62.413536071777344
6733.1435546875,-8201.3154296875,-62.42233657836914,6733.09912109375,-8201.509765625,-62.42354202270508
6732.94384765625,-8202.697265625,-62.4199104309082,6732.9423828125,-8202.8974609375,-62.420169830322266
6732.95751953125,-8203.8955078125,-62.4224739074707,6732.97412109375,-8204.095703125,-62.42375183105469
6733.12646484375,-8205.283203125,-62.42444610595703,6733.16015625,-8205.48046875,-62.423736572265625
6733.3369140625,-8206.259765625,-62.42693328857422,6733.384765625,-8206.4541015625,-62.42923355102539
6733.71337890625,-8207.607421875,-62.442073822021484,6733.77685546875,-8207.7958984375,-62.4423828125
6734.0341796875,-8208.5537109375,-62.443634033203125,6734.1044921875,-8208.740234375,-62.44395065307617
6734.173828125,-8208.927734375,-62.44426727294922,6734.212890625,-8209.0302734375,-62.44443893432617
6733.57568359375,-8211.388671875,-62.48781967163086,6733.66015625,-8211.5693359375,-62.48814392089844
6734.080078125,-8212.4775390625,-62.48976135253906,6734.16357421875,-8212.6591796875,-62.49008560180664
6734.59033203125,-8213.5625,-62.491703033447266,6734.6767578125,-8213.7421875,-62.492027282714844
6734.76220703125,-8213.9228515625,-62.49235153198242,6734.83935546875,-8214.0849609375,-62.492645263671875
6734.76220703125,-8213.9228515625,-62.49235153198242,6734.83935546875,-8214.0849609375,-62.492645263671875
6734.76220703125,-8213.9228515625,-62.49235153198242,6734.83935546875,-8214.0849609375,-62.492645263671875
6737.908203125,-8217.146484375,-62.460845947265625,6737.9921875,-8217.328125,-62.4611701965332
6738.41015625,-8218.2353515625,-62.46278762817383,6738.49365234375,-8218.41796875,-62.463111877441406
6738.99609375,-8219.5068359375,-62.46505355834961,6739.07958984375,-8219.6884765625,-62.46537399291992
6739.50634765625,-8220.591796875,-62.46999740600586,6739.591796875,-8220.7734375,-62.47132110595703
6740.01806640625,-8221.6767578125,-62.47494125366211,6740.10302734375,-8221.8583984375,-62.47526931762695
