6766.54931640625,-8182.8154296875,-62.42678451538086,6766.3681640625,-8182.90087890625,-62.42670440673828
6766.18798828125,-8182.9853515625,-62.42662048339844,6766.00634765625,-8183.06982421875,-62.426536560058594
6765.64404296875,-8183.23876953125,-62.42637252807617,6765.46240234375,-8183.3232421875,-62.42628860473633
6765.1005859375,-8183.49169921875,-62.42512130737305,6764.91943359375,-8183.5771484375,-62.42504119873047
6764.556640625,-8183.74609375,-62.42487335205078,6764.37548828125,-8183.83056640625,-62.42478942871094
6764.1953125,-8183.91455078125,-62.424705505371094,6764.013671875,-8183.9990234375,-62.424625396728516
6763.4697265625,-8184.25244140625,-62.424373626708984,6763.28955078125,-8184.337890625,-62.424293518066406
6762.9267578125,-8184.50634765625,-62.423126220703125,6762.74560546875,-8184.5908203125,-62.42304229736328
6762.20263671875,-8184.84423828125,-62.422794342041016,6762.02099609375,-8184.9287109375,-62.42271041870117
6761.47802734375,-8185.1826171875,-62.422462463378906,6761.296875,-8185.26708984375,-62.42237854003906
6760.572265625,-8185.6044921875,-62.42104721069336,6760.39111328125,-8185.68994140625,-62.42096710205078
6759.84716796875,-8185.943359375,-62.42071533203125,6759.80859375,-8185.9609375,-62.42070007324219
6759.84716796875,-8185.943359375,-62.42071533203125,6759.80859375,-8185.9609375,-62.42070007324219
6759.84716796875,-8185.943359375,-62.42071533203125,6759.80859375,-8185.9609375,-62.42070007324219
6759.84716796875,-8185.943359375,-62.42071533203125,6759.80859375,-8185.9609375,-62.42070007324219
6759.84716796875,-8185.943359375,-62.42071533203125,6759.80859375,-8185.9609375,-62.42070007324219
6759.84716796875,-8185.943359375,-62.42071533203125,6759.80859375,-8185.9609375,-62.42070007324219
6759.84716796875,-8185.943359375,-62.42071533203125,6759.80859375,-8185.9609375,-62.42070007324219
6759.84716796875,-8185.943359375,-62.42071533203125,6759.80859375,-8185.9609375,-62.42070007324219
6759.84716796875,-8185.943359375,-62.42071533203125,6759.80859375,-8185.9609375,-62.42070007324219
6759.84716796875,-8185.943359375,-62.42071533203125,6759.80859375,-8185.9609375,-62.42070007324219
6759.84716796875,-8185.943359375,-62.42071533203125,6759.80859375,-8185.9609375,-62.42070007324219
6759.84716796875,-8185.943359375,-62.42071533203125,6759.80859375,-8185.9609375,-62.42070007324219
6748.07763671875,-8191.44677734375,-62.38536071777344,6747.89599609375,-8191.5302734375,-62.383277893066406
6747.169921875,-8191.86474609375,-62.37394332885742,6746.98828125,-8191.9482421875,-62.37385940551758
6746.26171875,-8192.28125,-62.37351989746094,6746.08056640625,-8192.3662109375,-62.37443923950195
6745.35400390625,-8192.69921875,-62.37810134887695,6745.1728515625,-8192.78515625,-62.37902069091797
6744.44873046875,-8193.123046875,-62.3826904296875,6744.26806640625,-8193.2099609375,-62.38361358642578
6743.546875,-8193.5556640625,-62.38729476928711,6743.36669921875,-8193.6416015625,-62.38421630859375
6742.646484375,-8193.98828125,-62.37190246582031,6742.46923828125,-8194.0810546875,-62.37583541870117
6741.7607421875,-8194.451171875,-62.39056396484375,6741.5908203125,-8194.556640625,-62.389522552490234
6741.2529296875,-8194.76953125,-62.3874397277832,6741.0830078125,-8194.8759765625,-62.38639831542969
6740.4287109375,-8195.3349609375,-62.37630081176758,6740.26708984375,-8195.4521484375,-62.3732795715332
6739.95068359375,-8195.6943359375,-62.38125991821289,6739.79541015625,-8195.8203125,-62.39225769042969
6739.32763671875,-8196.197265625,-62.42525100708008,6739.18603515625,-8196.337890625,-62.414283752441406
6738.6181640625,-8196.900390625,-62.369407653808594,6738.4892578125,-8197.052734375,-62.3704719543457
6738.10205078125,-8197.5107421875,-62.37465286254883,6737.97265625,-8197.6630859375,-62.37571334838867
6737.63720703125,-8198.16015625,-62.37900161743164,6737.525390625,-8198.326171875,-62.380096435546875
6737.32177734375,-8198.6689453125,-62.382328033447266,6737.2294921875,-8198.8466796875,-62.38345718383789
6736.95263671875,-8199.3779296875,-62.38785171508789,6736.8779296875,-8199.5634765625,-62.38901138305664
6736.580078125,-8200.3056640625,-62.39065933227539,6736.52880859375,-8200.4990234375,-62.392852783203125
6736.376953125,-8201.078125,-62.39744186401367,6736.32568359375,-8201.2724609375,-62.39863967895508
6736.19140625,-8202.060546875,-62.41051483154297,6736.158203125,-8202.2568359375,-62.41273498535156
6736.12060546875,-8202.8544921875,-62.41746520996094,6736.1083984375,-8203.0546875,-62.4187126159668
6736.11669921875,-8203.6533203125,-62.420494079589844,6736.12646484375,-8203.8515625,-62.42076110839844
6736.2431640625,-8204.84375,-62.42316818237305,6736.27490234375,-8205.041015625,-62.423458099365234
6736.41357421875,-8205.623046875,-62.4283561706543,6736.46630859375,-8205.814453125,-62.430660247802734
6736.69970703125,-8206.5791015625,-62.43989562988281,6736.76318359375,-8206.7685546875,-62.44220733642578
6737.04150390625,-8207.517578125,-62.44846725463867,6737.11669921875,-8207.703125,-62.448787689208984
6737.49609375,-8208.626953125,-62.454383850097656,6737.57275390625,-8208.8115234375,-62.45570373535156
6737.81103515625,-8209.3623046875,-62.45566940307617,6737.89111328125,-8209.5458984375,-62.455989837646484
6738.29443359375,-8210.4599609375,-62.455596923828125,6738.375,-8210.642578125,-62.4559211730957
6738.77880859375,-8211.556640625,-62.455528259277344,6738.859375,-8211.740234375,-62.45485305786133
6739.1015625,-8212.2880859375,-62.45481872558594,6739.146484375,-8212.3916015625,-62.45499801635742
6777.36279296875,-8196.0166015625,-62.46030044555664,6777.4482421875,-8196.197265625,-62.46062469482422
6777.87255859375,-8197.1025390625,-62.45824432373047,6777.95654296875,-8197.283203125,-62.45556640625
6740.75146484375,-8215.791015625,-62.44709396362305,6740.8359375,-8215.97265625,-62.44641876220703
6741.25390625,-8216.8798828125,-62.44203567504883,6741.3369140625,-8217.0615234375,-62.44135665893555
6741.83935546875,-8218.150390625,-62.435298919677734,6741.9228515625,-8218.3330078125,-62.43462371826172
6742.341796875,-8219.2412109375,-62.430240631103516,6742.42529296875,-8219.421875,-62.4295654296875
6742.927734375,-8220.5107421875,-62.42450714111328,6743.01123046875,-8220.6923828125,-62.423831939697266
6807.39208984375,-8191.84326171875,-62.41887283325195,6807.47216796875,-8192.017578125,-62.41218185424805
6807.39208984375,-8191.84326171875,-62.41887283325195,6807.47216796875,-8192.017578125,-62.41218185424805
6807.39208984375,-8191.84326171875,-62.41887283325195,6807.47216796875,-8192.017578125,-62.41218185424805
6807.39208984375,-8191.84326171875,-62.41887283325195,6807.47216796875,-8192.017578125,-62.41218185424805
6807.39208984375,-8191.84326171875,-62.41887283325195,6807.47216796875,-8192.017578125,-62.41218185424805
6807.39208984375,-8191.84326171875,-62.41887283325195,6807.47216796875,-8192.017578125,-62.41218185424805
6807.39208984375,-8191.84326171875,-62.41887283325195,6807.47216796875,-8192.017578125,-62.41218185424805
6754.17919921875,-8227.619140625,-62.402618408203125,6754.24072265625,-8227.775390625,-62.40488815307617
6754.17919921875,-8227.619140625,-62.402618408203125,6754.24072265625,-8227.775390625,-62.40488815307617
6754.17919921875,-8227.619140625,-62.402618408203125,6754.24072265625,-8227.775390625,-62.40488815307617
6754.17919921875,-8227.619140625,-62.402618408203125,6754.24072265625,-8227.775390625,-62.40488815307617
6754.17919921875,-8227.619140625,-62.402618408203125,6754.24072265625,-8227.775390625,-62.40488815307617
6754.17919921875,-8227.619140625,-62.402618408203125,6754.24072265625,-8227.775390625,-62.40488815307617
6789.935546875,-8222.8525390625,-62.51038360595703,6790.02001953125,-8223.033203125,-62.5117073059082
6752.78369140625,-8241.6513671875,-62.44735336303711,6752.869140625,-8241.8310546875,-62.446678161621094
6753.2939453125,-8242.736328125,-62.443302154541016,6753.37841796875,-8242.9169921875,-62.442626953125
6753.97314453125,-8244.18359375,-62.438899993896484,6754.0576171875,-8244.365234375,-62.43822479248047
6754.650390625,-8245.6328125,-62.44850158691406,6754.73486328125,-8245.8134765625,-62.45082473754883
6755.41162109375,-8247.2626953125,-62.46642303466797,6755.49609375,-8247.443359375,-62.46875
6756.087890625,-8248.7119140625,-62.482025146484375,6756.17333984375,-8248.892578125,-62.48434829711914
6756.76513671875,-8250.1611328125,-62.49662399291992,6756.849609375,-8250.341796875,-62.49795150756836
6757.44091796875,-8251.609375,-62.505226135253906,6757.525390625,-8251.791015625,-62.505550384521484
6758.1162109375,-8253.05859375,-62.510826110839844,6758.20068359375,-8253.240234375,-62.512149810791016
6758.79248046875,-8254.5087890625,-62.517425537109375,6758.876953125,-8254.6904296875,-62.51875305175781
6759.38330078125,-8255.7763671875,-62.51470184326172,6759.4677734375,-8255.95703125,-62.51302719116211
6760.0595703125,-8257.2255859375,-62.491302490234375,6760.1435546875,-8257.4072265625,-62.48862838745117
6760.7373046875,-8258.673828125,-62.491905212402344,6760.82275390625,-8258.8544921875,-62.494232177734375
6761.3330078125,-8259.939453125,-62.51118469238281,6761.41845703125,-8260.12109375,-62.513511657714844
6762.01416015625,-8261.3876953125,-62.53279113769531,6762.0986328125,-8261.5673828125,-62.535118103027344
6762.18408203125,-8261.7490234375,-62.53844451904297,6762.21337890625,-8261.810546875,-62.539554595947266
6826.9453125,-8233.6611328125,-62.47788619995117,6826.99755859375,-8233.7744140625,-62.47108840942383
6826.9453125,-8233.6611328125,-62.47788619995117,6826.99755859375,-8233.7744140625,-62.47108840942383
6826.9453125,-8233.6611328125,-62.47788619995117,6826.99755859375,-8233.7744140625,-62.47108840942383
6826.9453125,-8233.6611328125,-62.47788619995117,6826.99755859375,-8233.7744140625,-62.47108840942383
6826.9453125,-8233.6611328125,-62.47788619995117,6826.99755859375,-8233.7744140625,-62.47108840942383
