0.7613747920247435,0.2841586755444452,0.2841586755444456,0.29952671479370707
0.7416263919896506,0.27189748580326406,0.2718974858032535,0.2903270065738068
0.7423967998540424,0.27073677935359,0.27073677935359763,0.28907122099567617
0.739188577630468,0.27349268924090814,0.27349268924090325,0.2923720177210529
0.7415606690267548,0.27144874922935885,0.27144874922936013,0.2899191907446203
0.7420795183765105,0.27100646874298806,0.27100646874299206,0.289392161898275
0.7397756647540576,0.2729481557539231,0.2729481557539281,0.2917269633960425
0.7403361685989365,0.2724846227832078,0.27248462278320257,0.29116356247618713
0.7408888524117256,0.27201182166265747,0.27201182166265675,0.29059632064380003
0.7403425087826601,0.27248290315500356,0.27248290315500007,0.29116068341413726
0.7403394994940108,0.27248382891399775,0.27248382891399964,0.2911621488961384
0.7449431647518469,0.2684654702686696,0.268465470268666,0.28641920616405775
0.7446904740607607,0.268694301384198,0.26869430138419104,0.2866847843053067
0.7438020945295039,0.26942952420469235,0.2694295242047001,0.28755587622460277
0.7437967388818445,0.26943074103291315,0.26943074103291087,0.2875580365054373
0.7440804694348773,0.2691984617745787,0.2691984617745773,0.28728157857880626
0.7440822071099591,0.26919809191245925,0.26919809191246274,0.287280900816107
0.743798430852636,0.26943035949165517,0.2694303594916595,0.28755735624406664
0.7437966973126001,0.2694307303522991,0.2694307303522985,0.2875580352229986
0.7437966774312825,0.2694307251258389,0.26943072512584576,0.2875580345046915
0.7437966771182597,0.26943072500032866,0.2694307250003257,0.2875580344550446
0.7444049274872289,0.2689296778440696,0.2689296778440723,0.28696317431800433
0.7450094532480213,0.2684217909277166,0.26842179092771773,0.286365376998593
0.7429732415204209,0.270206919180076,0.2702069191800717,0.2884541854495577
0.7441518054114427,0.2691953019200141,0.2691953019200094,0.2872609330399748
0.7409581574029344,0.2719790723566864,0.27197907235668606,0.29055019147398964
0.7386216985855643,0.27396361934976765,0.2739636193497632,0.29294657605551205
0.7344621846140789,0.27742217847733514,0.2774221784773425,0.29722349304367257
0.7353451609790186,0.27665818394518826,0.2766581839451857,0.29627849432738496
0.7180847946698092,0.29001460067641965,0.29001460067642243,0.3140350192705886
0.6910296351676528,0.30329061482262226,0.30329061482262876,0.3368926111366776
0.6639513227280823,0.32196762598780176,0.3219676259877953,0.36931480515129306
0.6198949896328345,0.3395943210802409,0.3395943210802355,0.41465228181046
0.582502088831569,0.34933466365527016,0.3493346636552651,0.4530038573853677
0.5144865374067645,0.3563466125457372,0.3563466125457401,0.5230339234216121
0.45136379780667707,0.35062807051635847,0.3506280705163574,0.5876529337763063
0.4202218969608789,0.3394231427314533,0.33942314273145824,0.6098706166409141
0.37704467477546283,0.3282422162983675,0.3282422162983709,0.663791947673928
0.305993410323245,0.2874681316855687,0.28746813168558016,0.7366955244321404
0.2666171633679895,0.2536043673057251,0.25360436730572433,0.77742674677536
0.2267045173906636,0.20423929976949198,0.2042392997694898,0.8103561307928733
0.21600621803497394,0.18951856069854447,0.1895185606985395,0.8280478707309931
0.18919472207315727,0.13694439293246669,0.13694439293247077,0.8541999622258385
0.1629148033408392,0.024771079995002665,0.02477107999500283,0.8813245505379702
0.16506887455491515,-0.04699623224406223,-0.04699623224406135,0.880873075953368
0.18103029747044003,-0.11576393631362271,-0.11576393631362555,0.8654347374444347
0.2073639683676402,-0.17502297521406965,-0.17502297521407179,0.8377560942308536
0.2343040908584071,-0.21653142908427106,-0.21653142908427,0.8108140820769562
0.2565347617227233,-0.24304077571542834,-0.24304077571542299,0.7874594877091118
0.259528280563427,-0.2461966535702713,-0.24619665357027215,0.7841970488415297
0.2827498061076784,-0.2686617877903105,-0.2686617877903143,0.7604435097944517
0.28229581448993474,-0.26839239882018306,-0.2683923988201813,0.761421526383062
0.286291698008405,-0.2716223786966397,-0.2716223786966381,0.7563930466463193
0.2841064247198239,-0.2697336712064604,-0.269733671206459,0.7586459875390992
0.2930238814920499,-0.2775642188235791,-0.27756421882358173,0.7505813762398847
0.2912313610747527,-0.2760811494764234,-0.2760811494764153,0.7524004029820675
0.28826325071085884,-0.27361867116738836,-0.2736186711673846,0.7555250554202109
0.2853182847879964,-0.2711008965660036,-0.27110089656600195,0.7585563297615276
0.28590249472719675,-0.2716024774238952,-0.27160247742389754,0.7579426346877532
0.28938671971518165,-0.2745512834377249,-0.2745512834377225,0.7543143531371722
0.28824822954631774,-0.2735950020225633,-0.27359500202256637,0.7554989420035407
0.28758506217361884,-0.27303814158908835,-0.2730381415890841,0.7562001302635261
0.289324363872819,-0.27447934426526743,-0.27447934426526244,0.7543095487097552
0.28758897888498436,-0.27304169443055915,-0.2730416944305599,0.7561978812469491
0.28894068713461457,-0.27416495310606454,-0.2741649531060666,0.7547331132702468
0.28758758507000415,-0.2730404320167328,-0.2730404320167302,0.7561986867058248
0.2863439531756376,-0.2719838730756757,-0.27198387307566996,0.7574977480945563
0.2893195862145127,-0.27447472721929383,-0.2744747272192925,0.7543110069982517
0.27194210839673355,-0.25809996640487864,-0.25809996640487454,0.7691851361634662
