6765.806278905828,-8181.572187711268
6765.371775955388,-8181.708135389167
6765.004037387749,-8181.994388009916
6764.51256975196,-8182.23715231251
6764.000592294376,-8182.516575009136
6763.407293104532,-8182.720643559826
6762.8087576425805,-8183.02959083156
6762.108324560442,-8183.250098949308
6761.4508403493655,-8183.644781766159
6760.715005035334,-8184.062381749742
6759.89581433481,-8184.414085075147
6759.006527134768,-8184.73918261904
6757.875069297108,-8184.63557529477
6756.941441922557,-8185.070595271813
6755.947172762243,-8185.499712700801
6754.999787555745,-8185.995248016949
6754.004930226008,-8186.41629986681
6753.016409787216,-8186.864636394773
6752.016395906421,-8187.3100337230235
6751.008642630777,-8187.705056601965
6750.052281341644,-8188.223866978048
6749.098629045004,-8188.706123971555
6748.151258192736,-8189.168255549369
6747.468694901568,-8190.170673264982
6746.523038182793,-8190.637413667931
6745.551540790907,-8190.914022168544
6744.684100943843,-8191.498330661958
6743.777130876022,-8191.956066986712
6742.86758814853,-8192.37382299663
6741.993075865405,-8192.798413607372
6741.17352147673,-8193.309236564692
6740.37825874568,-8193.708521359944
6739.637867862565,-8194.209681731103
6738.947346104637,-8194.819992303252
6738.337338038539,-8195.477549535863
6737.700310553831,-8196.073931973428
6737.206144617613,-8196.766298809074
6736.713506520577,-8197.545545781115
6736.259331294998,-8198.31693691602
6735.858413620083,-8199.141724503475
6735.439811933066,-8200.034967266962
6735.286807044452,-8200.957031750053
6735.053405605943,-8201.872334672413
6735.060065800787,-8202.859472546543
6734.997509568107,-8203.898183571708
6735.255426803972,-8204.912961319422
6735.313633436828,-8205.980043689768
6735.686218678162,-8206.980234783046
6736.0278149972055,-8207.998424605254
6736.419993376445,-8209.020660088656
6736.84120831603,-8210.038993599554
6737.324507224164,-8211.047291699611
6737.803919537525,-8212.068488716277
6738.25355455556,-8213.125444775807
6738.799332079051,-8214.175974419955
6739.29384006625,-8215.243397732465
6739.795395925344,-8216.359447224653
6740.370792910061,-8217.44454087425
6740.866742249419,-8218.592590451844
6741.49598785068,-8219.725569307722
6741.939684400851,-8220.977315569728
6742.543255167083,-8222.209805769488
6743.172009996751,-8223.446318194574
6743.757197818446,-8224.734062463
6744.245619785458,-8226.10345612204
6744.987789695513,-8227.367654222973
6745.6307012024545,-8228.71487212891
6746.276902337126,-8230.108748794619
6746.809337459185,-8231.558766261845
6747.537919334245,-8232.92359631788
6748.2059661416215,-8234.348428754838
6748.855522472655,-8235.813082245668
6749.541391886301,-8237.270803220541
6750.209626456339,-8238.750226527884
6750.940936325245,-8240.245370037006
6751.585753804735,-8241.75358122695
6752.30658106457,-8243.256541765182
6753.036795225447,-8244.75789591478
6753.720730159455,-8246.251623518228
6754.415345085065,-8247.71944731118
6755.08419294444,-8249.207977618362
6755.694054911494,-8250.723815062735
6756.476974122345,-8252.105110105953
6757.155582899218,-8253.531782653441
6757.814675436366,-8254.963337343857
6758.464238210363,-8256.387800113725
6759.133035339386,-8257.7702814911
6759.769667700116,-8259.14468311073
6760.414831692261,-8260.514809710836
6761.051526573425,-8261.865759893242
6761.694485815689,-8263.188903178092
6762.320267856277,-8264.499490295288
6762.920380992214,-8265.805513287452
6763.566066238658,-8267.088806642736
6764.111034717155,-8268.394270420675
6764.699581027412,-8269.671946419714
6765.334560188491,-8270.939573381209
6765.916862178073,-8272.222154290203
6766.52141241903,-8273.454571237415
6766.985573057797,-8274.786380764604
6767.637621810241,-8275.929310087402
6768.068858089672,-8277.145272344253
6768.651035993494,-8278.134911779718
6768.9404081265375,-8278.805616607662
6769.010421926169,-8278.942701330452
6768.98461149425,-8279.234123570086
6769.417768525757,-8279.837388555907
6769.705812867312,-8280.674066066267
6769.922310181311,-8281.328647336848
6770.1889423150815,-8282.149833853728
6770.610729233044,-8282.978374454357
6770.95465124167,-8283.673944099548
6771.174676350991,-8284.2073987251
6771.5944565685995,-8284.959153611744
6771.994969632746,-8285.968821568822
6772.409802136775,-8286.609777165935
6772.673577086544,-8287.300367193437
6773.065262506382,-8288.09693317955
6773.287674193883,-8288.66549914442
6773.58295675382,-8289.440760273363
6774.030578860588,-8290.328202281962
6774.448448060057,-8291.25503927935
6775.026688502015,-8292.277895452442
6775.586484646296,-8293.424902431627
6776.256689270897,-8294.602437124639
6776.803351748193,-8295.787451752552
6777.4170157983945,-8296.874800275853
6777.899736176089,-8298.703728580524
6778.708961076294,-8300.406704096547
